season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2025,1,LSU,SEC,2113.2,53,15,68,0.779,53-15,Arkansas,2104.6,1699.1,2026-05-24T06:33:07Z
2025,2,Arkansas,SEC,2104.6,50,14,64,0.781,50-14,LSU,2113.2,1713.3,2026-05-24T06:33:07Z
2025,3,Coastal,Sun Belt,2070.8,51,11,62,0.823,51-11,Auburn,1954.7,1609.9,2026-05-24T06:33:07Z
2025,4,Vanderbilt,SEC,2006.9,43,18,61,0.705,43-18,Ole Miss,2005.2,1716.4,2026-05-24T06:33:07Z
2025,5,Ole Miss,SEC,2005.2,43,21,64,0.672,43-21,LSU,2113.2,1715,2026-05-24T06:33:07Z
2025,6,North Carolina,ACC,1981.4,46,15,61,0.754,46-15,Coastal,2070.8,1630.7,2026-05-24T06:33:07Z
2025,7,Auburn,SEC,1954.7,40,20,60,0.667,40-20,LSU,2113.2,1739.1,2026-05-24T06:33:07Z
2025,8,Texas,SEC,1940,44,14,58,0.759,44-14,LSU,2113.2,1685.3,2026-05-24T06:33:07Z
2025,9,Murray St,ASUN/OVC,1936.6,10,5,15,0.667,10-5,Ole Miss,2005.2,1725.3,2026-05-24T06:33:07Z
2025,10,East Carolina,AAC,1926.7,9,9,18,0.5,9-9,Coastal,2070.8,1855.7,2026-05-24T06:33:07Z
2025,11,Little Rock,Sun Belt,1922.7,9,4,13,0.692,9-4,LSU,2113.2,1512.5,2026-05-24T06:33:07Z
2025,12,Tennessee,SEC,1891.5,46,19,65,0.708,46-19,LSU,2113.2,1652.8,2026-05-24T06:33:07Z
2025,13,Oregon St,WCC,1890.9,48,16,64,0.75,48-16,Florida St,1868.7,1621.3,2026-05-24T06:33:07Z
2025,14,Florida,SEC,1887.3,39,22,61,0.639,39-22,Arkansas,2104.6,1672,2026-05-24T06:33:07Z
2025,15,Duke,ACC,1883,40,21,61,0.656,40-21,North Carolina,1981.4,1628.9,2026-05-24T06:33:07Z
2025,16,Creighton,Big East,1871.3,8,3,11,0.727,8-3,Kansas,1763.8,1726.4,2026-05-24T06:33:07Z
2025,17,Florida St,ACC,1868.7,42,16,58,0.724,42-16,North Carolina,1981.4,1620.7,2026-05-24T06:33:07Z
2025,18,Mississippi St,SEC,1868.6,35,23,58,0.603,35-23,Ole Miss,2005.2,1646.5,2026-05-24T06:33:07Z
2025,19,Oklahoma,SEC,1864.4,38,21,59,0.644,38-21,Vanderbilt,2006.9,1713.2,2026-05-24T06:33:07Z
2025,20,UCLA,Big Ten,1862.9,48,18,66,0.727,48-18,Murray St,1936.6,1623.2,2026-05-24T06:33:07Z
2025,21,Texas A&M,SEC,1862.1,30,26,56,0.536,30-26,LSU,2113.2,1645.1,2026-05-24T06:33:07Z
2025,22,Northeastern,CAA,1856.7,10,3,13,0.769,10-3,UNC Wilmington,1657.7,1593.5,2026-05-24T06:33:07Z
2025,23,Georgia,SEC,1851.5,42,17,59,0.712,42-17,Arkansas,2104.6,1673.9,2026-05-24T06:33:07Z
2025,24,Southern Miss,Sun Belt,1849.4,41,15,56,0.732,41-15,Ole Miss,2005.2,1587.8,2026-05-24T06:33:07Z
2025,25,Kentucky,SEC,1845.6,31,25,56,0.554,31-25,Ole Miss,2005.2,1702.6,2026-05-24T06:33:07Z
2025,26,Georgia Tech,ACC,1838.7,41,19,60,0.683,41-19,Duke,1883,1651.6,2026-05-24T06:33:07Z
2025,27,UC San Diego,Big West,1836.6,7,3,10,0.7,7-3,Cincinnati,1739.6,1692.9,2026-05-24T06:33:07Z
2025,28,Oklahoma St,Big 12,1832.6,30,25,55,0.545,30-25,Mississippi St,1868.6,1668.7,2026-05-24T06:33:07Z
2025,29,Oregon,Big Ten,1832.2,41,16,57,0.719,41-16,Oregon St,1890.9,1572,2026-05-24T06:33:07Z
2025,30,Alabama,SEC,1829.4,40,18,58,0.69,40-18,LSU,2113.2,1700,2026-05-24T06:33:07Z
2025,31,Louisville,ACC,1827.1,42,24,66,0.636,42-24,Vanderbilt,2006.9,1657.5,2026-05-24T06:33:07Z
2025,32,Liberty,C-USA,1813,7,5,12,0.583,7-5,Duke,1883,1738.1,2026-05-24T06:33:07Z
2025,33,Arizona,Big 12,1793.5,44,21,65,0.677,44-21,North Carolina,1981.4,1636,2026-05-24T06:33:07Z
2025,34,Clemson,ACC,1791.5,45,18,63,0.714,45-18,Duke,1883,1661.2,2026-05-24T06:33:07Z
2025,35,TCU,Big 12,1789.7,39,20,59,0.661,39-20,Southern Miss,1849.4,1643.6,2026-05-24T06:33:07Z
2025,36,Notre Dame,ACC,1783.1,32,21,53,0.604,32-21,Florida St,1868.7,1548.4,2026-05-24T06:33:07Z
2025,37,Wake Forest,ACC,1778.6,39,22,61,0.639,39-22,Coastal,2070.8,1602.9,2026-05-24T06:33:07Z
2025,38,Virginia,ACC,1778.4,32,18,50,0.64,32-18,Georgia Tech,1838.7,1521.5,2026-05-24T06:33:07Z
2025,39,West Virginia,Big 12,1772.8,43,16,59,0.729,43-16,Kentucky,1845.6,1549.5,2026-05-24T06:33:07Z
2025,40,Kansas,Big 12,1763.8,43,17,60,0.717,43-17,Oklahoma St,1832.6,1560.7,2026-05-24T06:33:07Z
2025,41,Western KY,C-USA,1758.5,7,5,12,0.583,7-5,Kentucky,1845.6,1728.4,2026-05-24T06:33:07Z
2025,42,NC State,ACC,1758,35,21,56,0.625,35-21,North Carolina,1981.4,1600.8,2026-05-24T06:33:07Z
2025,43,Nebraska,Big Ten,1747.6,33,29,62,0.532,33-29,Vanderbilt,2006.9,1614.4,2026-05-24T06:33:07Z
2025,44,Miami,ACC,1743.6,35,27,62,0.565,35-27,North Carolina,1981.4,1641.2,2026-05-24T06:33:07Z
2025,45,Cincinnati,Big 12,1739.6,33,26,59,0.559,33-26,Duke,1883,1662.5,2026-05-24T06:33:07Z
2025,46,South Alabama,Sun Belt,1738.3,3,6,9,0.333,3-6,Ole Miss,2005.2,1805.6,2026-05-24T06:33:07Z
2025,47,UCF,Big 12,1726.7,29,25,54,0.537,29-25,Florida,1887.3,1576,2026-05-24T06:33:07Z
2025,48,UC Irvine,Big West,1722.5,32,16,48,0.667,32-16,Oregon St,1890.9,1608.2,2026-05-24T06:33:07Z
2025,49,Marshall,Sun Belt,1718.1,8,11,19,0.421,8-11,Southern Miss,1849.4,1836.8,2026-05-24T06:33:07Z
2025,50,Arizona St,Big 12,1713.7,36,24,60,0.6,36-24,UCLA,1862.9,1616.7,2026-05-24T06:33:07Z
2025,51,UTSA,AAC,1712.5,8,8,16,0.5,8-8,Texas,1940,1717.6,2026-05-24T06:33:07Z
2025,52,Richmond,A-10,1704.5,3,1,4,0.75,3-1,Virginia,1778.4,1687.1,2026-05-24T06:33:07Z
2025,53,Dallas Baptist,AAC,1703.9,25,16,41,0.61,25-16,Oklahoma,1864.4,1607,2026-05-24T06:33:07Z
2025,54,USC,Big Ten,1694.9,37,23,60,0.617,37-23,Vanderbilt,2006.9,1533.3,2026-05-24T06:33:07Z
2025,55,MTSU,C-USA,1686.6,2,3,5,0.4,2-3,Vanderbilt,2006.9,1789.6,2026-05-24T06:33:07Z
2025,56,Jax State,C-USA,1683.3,5,10,15,0.333,5-10,Dallas Baptist,1703.9,1787.3,2026-05-24T06:33:07Z
2025,57,Tulane,AAC,1673.3,3,3,6,0.5,3-3,UTSA,1712.5,1754.2,2026-05-24T06:33:07Z
2025,58,Baylor,Big 12,1670.5,32,22,54,0.593,32-22,Oklahoma St,1832.6,1578.5,2026-05-24T06:33:07Z
2025,59,UT Rio Grande,WAC/Southland,1668.8,6,7,13,0.462,6-7,Dallas Baptist,1703.9,1637.1,2026-05-24T06:33:07Z
2025,60,Wofford,SoCon,1660.3,4,4,8,0.5,4-4,Kentucky,1845.6,1601.4,2026-05-24T06:33:07Z
2025,61,SC Upstate,Big South,1659.1,7,7,14,0.5,7-7,NC State,1758,1622.8,2026-05-24T06:33:07Z
2025,62,Grand Canyon,WAC/Southland,1658.3,14,11,25,0.56,14-11,Oregon,1832.2,1669.1,2026-05-24T06:33:07Z
2025,63,UNC Wilmington,CAA,1657.7,5,9,14,0.357,5-9,Georgia,1851.5,1809.3,2026-05-24T06:33:07Z
2025,64,Santa Clara,WCC,1657.4,4,6,10,0.4,4-6,California,1628,1744.5,2026-05-24T06:33:07Z
2025,65,Kansas St,Big 12,1657.2,32,26,58,0.552,32-26,Arkansas,2104.6,1646.1,2026-05-24T06:33:07Z
2025,66,Cal Poly,Big West,1656.2,8,14,22,0.364,8-14,Oregon St,1890.9,1759.4,2026-05-24T06:33:07Z
2025,67,Indiana,Big Ten,1650.2,32,24,56,0.571,32-24,UCLA,1862.9,1483.3,2026-05-24T06:33:07Z
2025,68,Hawai'i,Mountain West,1649.4,6,9,15,0.4,6-9,Oregon St,1890.9,1700.4,2026-05-24T06:33:07Z
2025,69,South Florida,AAC,1642.5,8,8,16,0.5,8-8,Florida,1887.3,1660.8,2026-05-24T06:33:07Z
2025,70,UConn,Big East,1639.6,7,12,19,0.368,7-12,Vanderbilt,2006.9,1710,2026-05-24T06:33:07Z
2025,71,Virginia Tech,ACC,1637.6,31,25,56,0.554,31-25,North Carolina,1981.4,1612.8,2026-05-24T06:33:07Z
2025,72,Troy,Sun Belt,1637.5,37,21,58,0.638,37-21,Coastal,2070.8,1557,2026-05-24T06:33:07Z
2025,73,Xavier,Big East,1633.1,9,13,22,0.409,9-13,Kentucky,1845.6,1765.4,2026-05-24T06:33:07Z
2025,74,South Carolina,SEC,1632.9,28,29,57,0.491,28-29,LSU,2113.2,1699.2,2026-05-24T06:33:07Z
2025,75,Charleston,CAA,1629.3,4,3,7,0.571,4-3,Coastal,2070.8,1536.9,2026-05-24T06:33:07Z
2025,76,California,ACC,1628,24,31,55,0.436,24-31,Duke,1883,1611,2026-05-24T06:33:07Z
2025,77,Fairfield,MAAC,1624.9,3,2,5,0.6,3-2,Rider,1356.4,1579.1,2026-05-24T06:33:07Z
2025,78,Iowa,Big Ten,1623,32,22,54,0.593,32-22,Nebraska,1747.6,1479.3,2026-05-24T06:33:07Z
2025,79,Hou Christian,WAC/Southland,1619.6,5,6,11,0.455,5-6,UT Rio Grande,1668.8,1641.6,2026-05-24T06:33:07Z
2025,80,Pitt,ACC,1619.6,28,27,55,0.509,28-27,North Carolina,1981.4,1586.2,2026-05-24T06:33:07Z
2025,81,Stanford,ACC,1611.1,27,25,52,0.519,27-25,North Carolina,1981.4,1682,2026-05-24T06:33:07Z
2025,82,Michigan,Big Ten,1610.4,32,23,55,0.582,32-23,Oregon,1832.2,1484.7,2026-05-24T06:33:07Z
2025,83,BYU,Big 12,1608.5,27,27,54,0.5,27-27,Arizona,1793.5,1619.2,2026-05-24T06:33:07Z
2025,84,Boston College,ACC,1607.9,28,29,57,0.491,28-29,North Carolina,1981.4,1519.6,2026-05-24T06:33:07Z
2025,85,Rutgers,Big Ten,1604.5,29,28,57,0.509,29-28,Oregon,1832.2,1514.9,2026-05-24T06:33:07Z
2025,86,Penn State,Big Ten,1604.2,33,23,56,0.589,33-23,West Virginia,1772.8,1476.8,2026-05-24T06:33:07Z
2025,87,Utah,Big 12,1603.4,21,28,49,0.429,21-28,Oklahoma St,1832.6,1585.6,2026-05-24T06:33:07Z
2025,88,Houston,Big 12,1601.6,30,25,55,0.545,30-25,Oklahoma St,1832.6,1544.8,2026-05-24T06:33:07Z
2025,89,Texas St,Sun Belt,1601,8,11,19,0.421,8-11,Texas,1940,1699.7,2026-05-24T06:33:07Z
2025,90,Texas Tech,Big 12,1599.9,20,33,53,0.377,20-33,UC San Diego,1836.6,1687.2,2026-05-24T06:33:07Z
2025,91,Stetson,ASUN/OVC,1590.7,10,15,25,0.4,10-15,NC State,1758,1659.1,2026-05-24T06:33:07Z
2025,92,ETSU,SoCon,1590.6,6,6,12,0.5,6-6,Tennessee,1891.5,1636.1,2026-05-24T06:33:07Z
2025,93,Rhode Island,A-10,1581.8,5,4,9,0.556,5-4,Oregon,1832.2,1618.7,2026-05-24T06:33:07Z
2025,94,Washington,Big Ten,1580,29,28,57,0.509,29-28,UCLA,1862.9,1518.7,2026-05-24T06:33:07Z
2025,95,Saint Mary's,WCC,1577.3,7,9,16,0.438,7-9,Oregon St,1890.9,1665.2,2026-05-24T06:33:07Z
2025,96,FIU,C-USA,1575.6,3,4,7,0.429,3-4,Miami,1743.6,1683.2,2026-05-24T06:33:07Z
2025,97,Santa Barbara,Big West,1574.5,17,8,25,0.68,17-8,USC,1694.9,1486.4,2026-05-24T06:33:07Z
2025,98,Oral Roberts,Summit,1563.7,7,11,18,0.389,7-11,Oklahoma,1864.4,1703.8,2026-05-24T06:33:07Z
